ID,Cluster
11547,1
11548,4
11549,1
11550,1
11551,4
11552,1
11553,1
11554,1
11555,1
11556,1
11557,1
11558,1
11559,1
11560,4
11561,1
11562,1
11563,1
11564,4
11565,1
11566,4
11567,4
11568,1
11569,0
11571,1
11572,1
11573,1
11574,1
11575,4
11576,1
11577,1
11578,4
11579,1
11580,1
11581,4
11582,1
11583,1
11584,1
11585,4
11586,4
11587,1
11588,1
11589,0
11590,1
11591,1
11592,0
11593,1
11594,4
11595,1
11596,1
11597,4
11598,1
11599,1
11600,1
11601,0
11602,1
11603,4
11604,0
11605,1
11606,1
11607,1
11608,1
11609,1
11610,1
11611,1
11612,4
11613,1
11614,4
11615,4
11616,1
11617,1
11618,0
11619,4
11620,1
11621,1
11622,1
11623,0
11624,4
11625,1
11626,0
11627,1
11628,0
11629,4
11630,1
11631,1
11632,1
11633,1
11634,4
11635,4
11636,1
11637,1
11638,1
11639,1
11640,1
11641,1
11642,4
11643,1
11644,1
11645,1
11646,4
11647,1
11648,4
11649,1
11650,1
11651,4
11652,1
11653,1
11654,1
11655,1
11656,1
11657,0
11658,4
11659,4
11660,1
11661,4
11662,0
11663,4
11664,0
11665,1
11666,1
11667,0
11668,4
11669,1
11670,0
11671,4
11672,1
11673,1
11674,1
11675,1
11676,1
11677,0
11678,1
11679,1
11680,1
11681,1
11682,1
11683,4
11684,1
11685,4
11686,0
11687,1
11688,0
11689,1
11690,1
11691,1
11692,1
11693,4
11694,1
11695,1
11696,4
11697,1
11698,1
11699,4
11700,4
11701,1
11702,1
11703,1
11704,1
11705,4
11706,1
11707,1
11708,1
11709,1
11710,1
11711,1
11712,0
11713,1
11714,1
11715,1
11716,1
11717,0
11718,3
11719,1
11720,1
11721,1
11722,1
11723,1
11724,4
11725,1
11726,1
11727,1
11728,1
11729,4
11730,4
11731,1
11732,1
11733,1
11734,0
11735,1
11736,4
11737,4
11739,1
11740,1
11741,4
11742,1
11743,1
11744,1
11745,1
11746,1
11747,4
11748,1
11749,1
11750,1
11751,0
11752,1
11753,1
11754,1
11755,1
11756,1
11757,1
11758,1
11760,1
11761,1
11762,1
11763,1
11764,1
11765,1
11766,1
11767,1
11768,1
11769,1
11770,1
11771,1
11772,1
11773,1
11774,1
11775,1
11776,1
11777,0
11778,1
11779,1
11780,1
11781,4
11782,1
11783,1
11784,4
11785,4
11786,4
11787,0
11788,4
11789,1
11790,1
11791,1
11792,1
11793,0
11794,1
11795,1
11796,4
11797,1
11798,1
11799,1
11800,1
11801,4
11802,1
11803,1
11804,4
11805,1
11806,1
11807,1
11808,1
11809,1
11810,1
11811,1
11812,4
11813,1
11814,1
11815,1
11816,4
11817,1
11818,1
11819,1
11820,4
11821,1
11822,1
11823,1
11824,4
11825,4
11826,1
11827,1
11828,1
11829,1
11830,1
11831,1
11832,1
11833,4
11834,1
11835,4
11836,1
11837,0
11838,1
11839,0
11840,4
11841,1
11842,4
11843,1
11844,1
11845,4
11846,1
11847,0
11848,1
11849,1
11850,1
11851,4
11852,1
11853,4
11854,4
11855,1
11856,1
11857,0
11858,4
11859,1
11860,1
11861,4
11862,1
11863,4
11864,1
11865,1
11866,0
11867,1
11868,0
11869,1
11870,0
11871,0
11872,1
11873,1
11874,1
11875,1
11876,1
11877,0
11878,1
11879,1
11880,4
11881,4
11882,1
11883,1
11884,1
11885,4
11886,4
11887,0
11888,1
11889,0
11890,1
11891,0
11892,4
11893,1
11894,1
11895,1
11896,1
11897,4
11898,1
11899,1
11900,0
11901,1
11902,1
11903,4
11904,0
11905,1
11906,1
11907,0
11908,1
11909,4
11910,1
11911,0
11912,1
11913,4
11914,1
11915,1
11916,1
11917,0
11918,1
11919,0
11920,1
11921,1
11922,0
11923,1
11924,4
11925,4
11926,1
11927,0
11928,1
11929,1
11930,0
11931,1
11932,1
11933,1
11934,4
11935,4
11936,1
11937,1
11938,0
11939,1
11940,1
11941,1
11942,1
11943,0
11944,4
11945,0
11946,1
11947,4
11948,1
11949,4
11950,1
11951,1
11952,1
11953,1
11954,1
11955,4
11956,1
11957,1
11959,4
11960,1
11961,1
11962,1
11963,1
11964,1
11965,1
11966,4
11967,1
11968,1
11969,0
11970,1
11971,1
11972,1
11973,1
11974,0
11975,1
11976,4
11977,0
11978,1
11979,1
11980,1
11981,4
11982,1
11983,4
11984,1
11985,1
11986,1
11987,1
11988,4
11989,1
11990,1
11991,1
11992,1
11993,1
11994,1
11995,0
11996,1
11997,1
11998,1
11999,4
12000,1
12001,1
12002,1
12003,1
12004,0
12005,1
12006,4
12007,4
12008,4
12009,1
12010,1
12011,0
12012,1
12013,0
12014,1
12015,0
12016,1
12017,4
12018,1
12019,1
12020,1
12021,1
12022,4
12023,1
12024,1
12025,4
12026,1
12027,1
12028,1
12029,1
12030,1
12031,1
12032,0
12033,4
12034,4
12035,0
12036,4
12037,1
12038,4
12039,1
12040,1
12041,1
12042,1
12043,4
12044,4
12045,1
12046,1
12047,1
12048,1
12049,1
12050,1
12051,1
12052,4
12053,1
12054,1
12055,4
12056,1
12057,1
12058,4
12059,1
12060,1
12061,1
12062,0
12063,1
12064,0
12065,4
12066,1
12067,1
12068,4
12069,0
12070,1
12071,0
12072,4
12073,0
12074,1
12075,1
12076,4
12077,1
12078,1
12079,4
12080,4
12081,1
12082,1
12083,1
12084,1
12085,1
12086,1
12087,1
12088,1
12089,1
12090,1
12091,4
12092,1
12093,4
12094,1
12095,1
12096,0
12097,1
12098,0
12099,1
12100,1
12101,0
12102,0
12103,4
12104,1
12105,1
12106,1
12107,4
12108,1
12109,1
12110,1
12111,1
12112,0
12113,1
12114,1
12115,1
12116,1
12117,4
12118,1
12120,4
12121,4
12122,1
12123,1
12124,1
12125,0
12126,1
12127,1
12128,1
12129,4
12130,0
12131,1
12132,1
12133,1
12134,1
12135,0
12136,0
12137,1
12138,1
12139,0
12140,4
12141,1
12142,4
12143,1
12144,1
12145,1
12146,1
12147,1
12148,1
12149,4
12150,4
12151,1
12152,1
12153,4
12154,1
12155,4
12156,1
12157,1
12158,0
12159,0
12160,1
12161,1
12162,1
12163,1
12164,1
12165,0
12166,4
12167,0
12168,4
12169,4
12170,4
12171,1
12172,1
12173,4
12174,0
12175,4
12176,1
12177,1
12178,1
12179,1
12180,1
12181,1
12182,0
12183,4
12184,1
12185,1
12186,0
12187,4
12188,1
12189,4
12190,1
12191,1
12192,1
12193,1
12194,1
12195,1
12196,1
12197,4
12198,1
12199,1
12200,1
12201,4
12202,4
12203,1
12204,1
12205,0
12206,0
12207,1
12208,1
12209,1
12210,1
12211,1
12212,1
12213,4
12214,1
12215,4
12216,1
12217,1
12218,4
12219,1
12220,1
12221,1
12222,0
12223,4
12224,1
12225,4
12226,1
12227,0
12228,1
12229,1
12230,1
12231,1
12232,4
12233,1
12234,1
12235,4
12236,4
12237,1
12238,1
12239,1
12240,1
12241,1
12242,0
12243,1
12244,4
12245,1
12246,1
12247,1
12249,1
12250,1
12251,4
12252,1
12253,0
12254,1
12255,0
12256,1
12257,0
12258,4
12259,0
12260,1
12261,1
12262,4
12263,1
12264,0
12265,1
12266,1
12267,1
12268,1
12269,4
12270,1
12271,1
12272,4
12273,4
12274,1
12275,1
12276,1
12277,1
12278,1
12279,1
12280,1
12281,1
12282,1
12283,1
12284,1
12285,1
12286,1
12287,4
12288,1
12289,1
12290,1
12291,1
12292,1
12293,1
12294,1
12295,4
12296,1
12297,1
12298,0
12299,0
12300,0
12301,4
12302,1
12303,1
12304,4
12305,1
12306,4
12307,1
12308,1
12309,1
12310,1
12311,1
12312,1
12313,0
12314,0
12315,0
12316,1
12317,1
12318,4
12319,1
12320,1
12321,1
12322,4
12323,1
12324,0
12325,4
12326,4
12327,1
12328,1
12329,1
12330,1
12331,1
12332,1
12333,4
12334,1
12335,1
12336,4
12337,0
12338,1
12339,1
12340,4
12341,4
12342,4
12343,1
12344,1
12345,0
12346,1
12347,1
12348,4
12349,4
12350,1
12351,0
12352,1
12353,1
12354,1
12355,1
12356,1
12357,1
12358,1
12359,1
12360,1
12361,1
12362,1
12363,1
12364,1
12365,1
12366,1
12367,1
12368,4
12369,1
12370,4
12371,1
12372,1
12373,4
12374,1
12375,1
12376,4
12377,4
12378,4
12379,0
12380,1
12381,1
12382,4
12383,1
12384,1
12385,1
12386,1
12387,1
12388,1
12389,4
12390,1
12391,0
12392,1
12393,0
12394,1
12395,4
12396,1
12397,1
12398,1
12399,1
12400,1
12401,1
12402,4
12403,1
12404,1
12405,1
12406,1
12407,1
12408,1
12409,1
12410,1
12411,1
12412,1
12413,1
12414,1
12415,1
12416,4
12417,4
12418,1
12419,1
12420,1
12421,1
12422,1
12423,0
12424,1
12425,4
12426,1
12427,1
12428,1
12429,1
12430,1
12431,1
12432,0
12433,1
12434,1
12435,1
12436,4
12437,0
12438,4
12439,0
12440,1
12441,1
12442,1
12443,1
12444,0
12445,1
12446,1
12447,1
12448,4
12449,1
12450,0
12451,1
12452,1
12453,1
12454,1
12455,1
12456,1
12457,1
12458,1
12459,4
12460,1
12461,1
12462,1
12463,1
12464,1
12465,1
12466,1
12467,1
12468,1
12469,1
12470,1
12471,4
12472,0
12473,1
12474,0
12475,1
12476,1
12477,1
12478,1
12479,1
12480,1
12481,4
12482,1
12483,1
12484,1
12485,1
12486,0
12487,1
12488,0
12489,0
12490,4
12491,1
12492,1
12493,0
12494,4
12495,4
12496,1
12497,1
12498,4
12499,4
12500,1
12501,1
12502,1
12503,1
12504,1
12505,1
12506,1
12507,1
12508,4
12509,1
12510,0
12511,4
12512,1
12513,1
12514,1
12515,1
12516,1
12517,1
12518,4
12519,0
12520,4
12521,4
12522,1
12523,0
12524,4
12525,0
12526,0
12527,1
12528,1
12529,1
12530,4
12531,1
12532,4
12533,1
12534,4
12535,1
12536,1
12537,1
12538,1
12539,1
12540,1
12542,1
12543,1
12544,1
12545,1
12546,0
12547,1
12548,1
12549,1
12550,1
12551,1
12552,4
12553,1
12554,1
12555,4
12556,1
12557,0
12558,0
12559,1
12560,4
12561,1
12562,0
12563,1
12564,1
12565,0
12566,1
12567,1
12568,1
12569,4
12570,0
12571,1
12572,1
12573,4
12574,4
12575,1
12576,1
12577,1
12578,4
12579,0
12580,0
12581,1
12582,4
12583,1
12584,0
12585,1
12586,1
12587,1
12588,1
12589,1
12590,1
12591,1
12592,1
12593,1
12594,4
12595,1
12596,1
12597,1
12598,1
12599,1
12600,1
12601,1
12602,1
12603,0
12604,1
12605,1
12606,1
12607,1
12608,4
12609,1
12610,0
12611,1
12612,4
12613,4
12614,1
12615,1
12616,4
12617,4
12618,1
12619,1
12620,1
12621,1
12622,1
12623,0
12624,1
12625,1
12626,0
12627,1
12628,1
12629,1
12630,1
12631,1
12632,1
12633,1
12634,1
12635,1
12636,1
12637,1
12638,4
12639,1
12640,1
12641,1
12642,1
12643,1
12644,4
12645,1
12646,1
12647,4
12648,1
12649,1
12650,1
12651,1
12652,1
12653,1
12654,1
12655,1
12656,1
12657,1
12658,1
12659,0
12660,1
12661,4
12662,4
12663,1
12664,1
12665,4
12666,1
12667,1
12668,1
12669,4
12670,4
12671,4
12672,1
12673,1
12674,1
12675,0
12676,1
12677,1
12678,1
12679,0
12680,1
12681,1
12682,1
12683,1
12684,1
12685,1
12686,1
12687,0
12688,1
12689,1
12690,4
12691,1
12692,1
12693,1
12694,1
12695,1
12696,4
12697,1
12698,4
12699,1
12700,0
12701,1
12702,1
12703,1
12704,1
12705,1
12706,1
12707,4
12708,1
12709,1
12710,1
12711,4
12712,1
12713,0
12714,4
12715,1
12716,0
12717,1
12718,0
12719,4
12720,1
12721,1
12722,1
12723,1
12724,1
12725,1
12726,1
12727,1
12728,1
12729,1
12730,1
12731,1
12732,1
12733,1
12734,0
12735,0
12736,1
12737,4
12738,1
12739,1
12740,1
12741,1
12742,4
12743,1
12744,1
12745,1
12746,1
12747,1
12748,0
12749,1
12750,4
12751,1
12752,1
12753,0
12754,1
12755,1
12756,1
12757,0
12758,4
12759,0
12760,1
12761,1
12762,0
12763,1
12764,1
12765,1
12766,1
12767,4
12768,1
12769,1
12770,0
12771,1
12772,1
12773,1
12774,0
12775,4
12776,0
12777,4
12778,1
12779,1
12780,0
12781,0
12782,4
12783,1
12784,4
12785,1
12786,1
12787,1
12788,1
12789,1
12790,1
12791,1
12792,1
12793,1
12794,1
12795,1
12796,1
12797,1
12798,0
12799,1
12801,4
12802,1
12803,1
12804,1
12805,4
12806,1
12807,1
12808,4
12809,4
12810,4
12811,1
12812,1
12813,1
12814,4
12815,1
12816,1
12817,1
12818,1
12819,1
12820,1
12821,1
12822,1
12823,1
12824,1
12825,4
12826,4
12827,1
12828,1
12829,1
12830,1
12831,1
12832,1
12833,4
12834,0
12835,1
12836,1
12837,1
12838,4
12839,1
12840,1
12841,1
12842,1
12843,1
12844,1
12845,1
12846,4
12847,1
12848,1
12849,0
12850,1
12851,1
12852,0
12853,1
12854,1
12855,0
12856,1
12857,1
12858,1
12859,1
12860,1
12861,1
12862,1
12863,4
12864,1
12865,1
12866,1
12867,1
12868,0
12869,1
12870,1
12871,4
12872,1
12873,0
12874,1
12875,1
12876,4
12877,1
12878,4
12879,1
12880,1
12881,1
12882,1
12883,4
12885,1
12886,1
12887,1
12888,1
12889,1
12890,1
12891,1
12892,1
12893,1
12894,4
12895,1
12896,0
12897,1
12898,1
12899,1
12900,1
12901,1
12902,1
12903,1
12904,1
12905,1
12906,1
12907,1
12908,1
12909,1
12910,1
12911,1
12912,1
12913,1
12914,0
12915,4
12916,1
12917,1
12918,1
12919,1
12920,1
12921,1
12922,4
12923,1
12924,1
12925,1
12926,1
12927,1
12928,1
12929,4
12930,1
12931,1
12932,1
12933,1
12934,1
12935,1
12936,1
12937,1
12938,1
12939,0
12940,0
12941,0
12942,1
12943,1
12944,1
12945,1
12946,1
12947,3
12948,1
12949,1
12950,0
12951,1
12952,1
12953,1
12954,1
12955,1
12956,1
12957,1
12958,1
12959,1
12960,4
12961,1
12962,1
12963,0
12964,1
12965,1
12966,4
12967,1
12968,0
12969,4
12970,0
12971,1
12972,1
12973,1
12974,1
12975,1
12976,1
12977,4
12978,1
12979,4
12980,4
12981,1
12982,1
12983,1
12984,1
12985,4
12986,4
12987,1
12988,1
12989,1
12990,1
12991,1
12992,1
12993,1
12994,0
12995,1
12996,4
12997,1
12998,1
12999,1
13000,1
13001,0
13002,0
13003,1
13004,1
13005,0
13006,1
13007,0
13008,1
13009,4
13010,1
13011,1
13012,1
13013,4
13014,1
13015,4
13016,1
13017,0
13018,1
13019,1
13020,4
13021,1
13022,4
13023,4
13024,1
13025,1
13026,1
13027,1
13028,1
13029,1
13030,1
13031,0
13032,4
13033,1
13034,1
13035,1
13036,0
13037,1
13038,1
13039,1
13040,1
13041,1
13042,1
13043,1
13044,1
13045,1
13046,1
13047,1
13048,1
13049,4
13050,1
13051,1
13052,1
13053,1
13054,1
13055,1
13056,1
13057,4
13058,1
13059,1
13060,1
13061,1
13062,1
13063,4
13064,4
13065,1
13066,1
13067,0
13068,1
13069,1
13070,1
13071,4
13072,1
13073,1
13074,1
13075,1
13076,1
13077,1
13078,4
13079,0
13080,1
13081,1
13082,1
13083,4
13084,1
13085,1
13086,1
13087,1
13088,1
13089,0
13090,1
13091,1
13092,4
13093,1
13094,1
13095,1
13096,1
13097,1
13098,1
13099,0
13100,1
13101,4
13102,1
13103,1
13104,1
13105,1
13106,1
13107,4
13108,1
13109,1
13110,4
13111,1
13112,1
13113,1
13114,1
13115,1
13116,1
13117,1
13118,0
13119,1
13120,1
13121,0
13122,1
13123,1
13124,1
13125,1
13126,1
13127,1
13128,4
13129,1
13130,1
13131,4
13132,1
13133,4
13134,0
13135,0
13136,0
13137,1
13138,1
13139,1
13140,1
13141,1
13143,1
13144,4
13145,1
13146,1
13147,1
13148,1
13149,1
13150,1
13151,1
13152,1
13153,1
13154,1
13155,4
13156,1
13157,1
13158,1
13159,0
13160,1
13161,4
13162,1
13163,1
13164,1
13165,4
13166,4
13167,1
13168,1
13169,1
13170,1
13171,0
13172,4
13173,1
13174,1
13175,1
13176,1
13177,1
13178,4
13179,0
13180,1
13181,1
13182,1
13183,1
13184,1
13185,1
13186,1
13187,4
13188,1
13189,1
13190,1
13191,1
13192,1
13193,1
13194,1
13195,1
13196,1
13197,0
13198,1
13199,4
13200,1
13201,0
13202,1
13203,1
13204,1
13205,1
13206,1
13207,1
13208,1
13209,1
13210,1
13211,1
13212,1
13213,1
13214,1
13215,1
13216,1
13217,1
13218,4
13219,1
13220,1
13221,1
13222,1
13223,1
13224,1
13225,1
13226,1
13227,1
13228,1
13229,0
13230,1
13231,1
13232,1
13233,1
13234,1
13235,0
13236,4
13237,1
13238,0
13239,1
13240,1
13241,0
13242,1
13243,1
13244,1
13245,1
13246,4
13247,0
13248,1
13249,1
13250,1
13251,1
13252,1
13253,1
13254,1
13255,4
13256,4
13257,1
13258,1
13259,1
13260,1
13261,0
13262,1
13263,1
13264,1
13265,1
13266,1
13267,1
13268,1
13269,1
13270,1
13271,1
13272,1
13273,1
13274,1
13275,1
13276,4
13277,1
13278,1
13279,1
13280,1
13281,1
13282,1
13283,4
13284,1
13285,1
13286,1
13287,1
13288,1
13289,1
13290,0
13291,1
13292,1
13293,1
13294,1
13295,1
13296,1
13297,1
13298,1
13299,4
13300,1
13301,1
13302,1
13303,1
13304,1
13305,0
13306,1
13307,0
13308,4
13309,4
13310,0
13311,1
13312,1
13313,0
13314,1
13315,1
13316,1
13317,1
13318,1
13319,1
13320,1
13321,1
13322,1
13323,1
13324,1
13325,1
13326,1
13327,0
13328,0
13329,1
13330,0
13331,1
13332,1
13333,0
13334,1
13335,1
13336,1
13337,1
13338,1
13339,1
13340,4
13341,1
13342,4
13343,4
13344,4
13345,1
13346,1
13347,1
13348,4
13349,4
13350,1
13351,4
13352,4
13353,1
13354,0
13355,4
13356,1
13357,1
13358,1
13359,1
13360,4
13361,1
13362,4
13363,1
13364,1
13365,1
13366,0
13367,0
13368,1
13369,1
13370,1
13371,4
13372,0
13373,4
13374,1
13375,1
13376,1
13377,1
13378,1
13379,4
13380,1
13381,4
13382,1
13383,4
13384,1
13385,4
13386,1
13387,1
13388,1
13389,1
13390,1
13391,1
13392,1
13393,1
13394,1
13395,4
13396,0
13397,1
13398,1
13399,4
13400,1
13401,4
13402,1
13403,1
13404,1
13405,1
13406,1
13407,4
13408,1
13409,4
13410,4
13411,1
13412,1
13413,1
13414,1
13415,1
13416,1
13417,1
13418,1
13419,1
13420,1
13421,1
13422,1
13423,1
13424,1
13425,4
13426,1
13427,0
13428,0
13429,1
13430,4
13431,4
13432,1
13433,1
13434,0
13435,1
13436,1
13437,1
13438,1
13439,1
13440,1
13441,4
13442,4
13443,1
13444,1
13445,1
13446,1
13447,4
13449,1
13450,1
13451,1
13452,1
13453,1
13454,1
13455,0
13456,1
13457,1
13458,1
13459,1
13460,1
13461,1
13462,1
13463,1
13464,1
13465,1
13466,1
13467,1
13468,1
13469,1
13470,0
13471,1
13472,1
13473,4
13474,1
13475,4
13476,1
13477,1
13478,1
13479,1
13480,0
13481,1
13482,1
13483,1
13484,1
13485,1
13486,1
13487,4
13488,1
13489,1
13490,1
13491,1
13492,1
13493,0
13494,1
13495,1
13496,1
13497,1
13498,1
13499,1
13500,1
13501,0
13502,1
13503,4
13504,4
13505,1
13507,1
13508,1
13509,4
13510,0
13511,1
13512,1
13513,1
13514,4
13515,1
13516,0
13517,4
13518,1
13519,4
13520,1
13521,1
13522,1
13523,1
13524,0
13525,1
13526,1
13527,1
13528,1
13529,1
13530,1
13531,1
13532,1
13533,1
13534,4
13535,1
13536,1
13537,1
13538,1
13539,1
13540,1
13541,1
13542,1
13543,1
13544,1
13545,4
13546,1
13547,1
13548,0
13549,1
13550,4
13551,1
13552,1
13553,1
13554,1
13555,1
13556,0
13557,1
13558,1
13559,1
13560,1
13561,1
13562,0
13563,1
13564,1
13565,0
13566,1
13567,1
13568,4
13569,1
13570,4
13571,1
13572,4
13573,4
13574,4
13575,1
13576,1
13577,4
13578,1
13579,1
13580,1
13581,1
13582,0
13583,1
13584,1
13585,0
13586,4
13587,1
13588,0
13589,1
13590,1
13591,1
13592,1
13593,1
13594,1
13595,1
13596,1
13597,1
13598,1
13599,1
13600,1
13601,4
13602,1
13603,0
13604,1
13605,1
13606,1
13607,1
13608,4
13609,4
13610,0
13611,1
13612,1
13613,1
13614,1
13615,1
13616,0
13617,1
13618,1
13619,1
13620,1
13621,1
13622,1
13623,0
13624,1
13625,1
13626,1
13627,1
13628,1
13629,0
13630,1
13631,1
13632,1
13633,1
13634,1
13635,1
13636,1
13637,0
13638,0
13639,1
13640,4
13641,1
13642,1
13643,1
13644,0
13645,1
13646,1
13647,0
13648,1
13649,0
13650,1
13651,4
13652,0
13653,4
13654,4
13655,1
13656,1
13657,1
13658,1
13659,1
13660,1
13661,1
13662,4
13663,1
13664,1
13665,1
13666,1
13667,1
13668,1
13669,1
13670,4
13671,1
13672,1
13673,1
13674,1
13675,0
13676,1
13677,1
13678,1
13679,1
13680,4
13681,1
13682,1
13683,4
13684,4
13685,0
13686,1
13687,0
13688,1
13689,1
13690,1
13691,1
13692,1
13693,1
13694,1
13695,1
13696,0
13697,1
13698,1
13699,1
13700,1
13701,4
13702,1
13703,1
13704,1
13705,1
13706,1
13707,1
13708,1
13709,0
13710,1
13711,1
13712,1
13713,0
13714,1
13715,1
13716,1
13717,1
13718,1
13719,4
13720,1
13721,1
13722,1
13723,1
13724,1
13725,1
13726,1
13727,1
13728,4
13729,1
13730,1
13731,1
13732,4
13733,4
13734,4
13735,1
13737,1
13738,1
13739,1
13740,1
13741,1
13742,1
13743,1
13744,1
13745,1
13746,1
13747,1
13748,1
13749,1
13750,1
13751,1
13752,1
13753,1
13754,4
13755,1
13756,1
13757,4
13758,1
13759,1
13760,1
13761,0
13762,1
13763,1
13764,1
13765,1
13766,1
13767,1
13768,0
13769,1
13770,1
13771,1
13772,1
13773,1
13774,1
13775,1
13776,1
13777,1
13778,1
13779,1
13780,1
13781,1
13782,1
13783,4
13784,1
13785,1
13786,4
13787,0
13788,1
13789,1
13790,1
13791,1
13792,1
13793,1
13794,1
13795,1
13796,1
13797,1
13798,1
13799,1
13800,1
13801,4
13802,4
13803,1
13804,1
13805,4
13806,1
13807,1
13808,1
13809,4
13810,4
13811,1
13812,1
13813,1
13814,1
13815,1
13816,4
13817,1
13818,4
13819,1
13820,1
13821,1
13822,4
13823,1
13824,1
13825,1
13826,1
13827,1
13828,1
13829,1
13830,1
13831,1
13832,1
13833,0
13834,0
13835,1
13836,1
13837,4
13838,1
13839,1
13840,4
13841,1
13842,1
13843,1
13844,1
13845,4
13846,0
13847,1
13848,1
13849,1
13850,1
13851,1
13852,1
13853,4
13854,1
13855,1
13856,4
13857,1
13858,1
13859,4
13860,1
13861,1
13862,1
13863,1
13864,1
13865,1
13866,1
13867,1
13868,1
13869,1
13870,1
13871,1
13872,1
13873,1
13874,1
13875,1
13876,1
13877,1
13878,0
13879,1
13880,1
13881,4
13882,1
13883,1
13884,1
13885,1
13887,1
13888,1
13889,1
13890,1
13891,1
13892,1
13893,1
13894,1
13895,1
13896,1
13897,1
13898,4
13899,1
13900,4
13901,0
13902,1
13903,1
13904,1
13905,1
13906,1
13907,1
13908,1
13909,1
13910,4
13911,1
13912,1
13913,1
13914,1
13915,1
13916,1
13917,4
13918,0
13919,1
13920,1
13921,1
13922,1
13923,1
13924,1
13925,1
13926,0
13927,1
13928,1
13929,4
13930,1
13931,4
13932,4
13933,1
13934,1
13935,4
13936,1
13937,1
13938,1
13939,1
13940,4
13941,1
13942,4
13943,1
13944,0
13945,0
13946,1
13947,1
13948,1
13949,1
13950,1
13951,1
13952,1
13953,4
13954,1
13955,1
13956,1
13957,1
13958,1
13959,4
13960,1
13961,4
13962,0
13963,1
13964,0
13965,1
13966,0
13967,1
13968,0
13969,1
13970,4
13971,1
13972,4
13973,1
13974,1
13975,4
13976,1
13977,1
13978,1
13979,4
13981,1
13982,1
13983,1
13984,0
13985,1
13986,1
13987,4
13988,1
13989,4
13990,0
13991,1
13992,1
13993,1
13994,1
13995,1
13996,1
13997,1
13998,1
13999,1
14000,1
14001,1
14002,4
14003,1
14004,1
14005,1
14006,1
14007,1
14008,1
14009,1
14010,1
14011,1
14012,1
14013,1
14014,1
14015,1
14016,1
14017,0
14018,1
14019,1
14020,1
14021,0
14022,1
14023,1
14024,1
14025,1
14026,4
14027,1
14028,4
14029,1
14030,0
14031,1
14032,1
14033,4
14034,1
14035,0
14036,1
14037,1
14038,1
14039,4
14040,1
14041,1
14042,1
14043,1
14044,1
14045,1
14046,1
14047,0
14048,0
14049,1
14050,1
14051,1
14052,1
14053,1
14054,4
14055,1
14056,4
14057,4
14058,1
14059,1
14060,1
14061,1
14062,4
14063,1
14064,4
14065,1
14066,1
14067,4
14068,0
14069,1
14070,1
14071,1
14072,1
14073,4
14074,4
14075,0
14076,1
14077,1
14078,1
14079,1
14080,1
14081,1
14082,4
14083,0
14084,1
14085,1
14086,1
14087,1
14088,1
14089,1
14090,1
14091,1
14092,0
14093,1
14094,0
14095,0
14096,1
14097,1
14098,1
14099,1
14100,0
14101,1
14102,1
14103,1
14104,1
14105,4
14106,1
14107,0
14108,1
14109,1
14110,1
14111,0
14112,0
14113,1
14114,1
14115,1
14116,1
14117,1
14118,4
14119,1
14120,1
14121,1
14122,1
14123,4
14124,1
14125,1
14126,1
14127,1
14128,1
14129,1
14130,1
14131,1
14132,1
14133,1
14134,0
14135,1
14136,1
14137,4
14138,1
14139,1
14140,1
14141,1
14142,0
14143,1
14144,1
14145,0
14146,1
14147,1
14148,0
14149,1
14150,1
14151,1
14152,1
14153,4
14154,1
14155,1
14156,1
14157,1
14158,1
14159,1
14160,1
14161,1
14162,1
14163,1
14164,1
14165,0
14166,4
14167,1
14168,1
14169,1
14170,1
14171,1
14172,1
14173,1
14174,0
14175,1
14176,1
14177,1
14178,1
14179,4
14180,4
14181,1
14182,0
14183,1
14184,1
14185,1
14186,1
14187,1
14188,1
14189,1
14190,1
14191,1
14192,1
14193,4
14194,1
14195,4
14196,1
14197,4
14198,1
14199,1
14200,4
14201,1
14202,1
14203,0
14204,1
14205,1
14206,1
14207,1
14208,1
14209,1
14210,0
14211,0
14212,1
14213,1
14214,1
14215,4
14216,4
14217,1
14218,4
14219,1
14220,4
14221,1
14222,1
14223,1
14224,4
14225,0
14226,1
14227,4
14228,1
14229,1
14230,1
14231,4
14232,1
14233,1
14234,1
14235,0
14236,0
14237,0
14238,1
14239,0
14240,1
14241,1
14242,1
14243,0
14244,1
14245,1
14246,1
14247,1
14248,4
14249,1
14250,1
14251,1
14252,4
14253,1
14254,1
14255,1
14256,4
14257,1
14258,1
14259,0
14260,4
14261,4
14262,1
14263,4
14264,1
14265,0
14266,1
14267,0
14268,1
14269,1
14270,1
14271,0
14272,4
14273,1
14274,1
14275,1
14276,4
14277,1
14278,4
14279,1
14280,1
14281,1
14282,1
14283,4
14284,4
14285,1
14286,1
14287,0
14288,1
14289,1
14290,4
14291,4
14292,1
14293,4
14294,1
14295,1
14296,1
14297,4
14298,4
14299,1
14300,1
14301,1
14302,1
14303,1
14304,1
14305,1
14306,4
14307,1
14308,1
14309,4
14310,1
14311,1
14312,4
14313,1
14314,1
14315,1
14316,0
14317,1
14318,1
14319,0
14320,4
14321,0
14322,1
14323,1
14324,1
14325,1
14326,1
14327,4
14328,1
14329,1
14330,4
14331,1
14332,4
14333,4
14334,1
14335,4
14336,1
14337,1
14338,1
14339,1
14340,4
14341,0
14342,1
14343,0
14344,1
14345,1
14346,1
14347,1
14348,1
14349,1
14350,1
14351,1
14352,1
14353,4
14354,1
14355,4
14356,1
14357,1
14358,1
14359,0
